"date","shop","listing","seller","bat","species","format","part","currency","price","mean_price","ship_state","ship_country","individuals"
2022-10-20,"Etsy","etsy_111","seller_006","Bat","K. picta","Frame","Entire bat","$",59.99,59.99,"Tennessee","United States",2
2022-10-21,"Etsy","etsy_111","seller_006","Bat","K. picta","Frame","Entire bat","$",59.99,59.99,"Tennessee","United States",2
2022-10-24,"Etsy","etsy_111","seller_006","Bat","K. picta","Frame","Entire bat","$",59.99,59.99,"Tennessee","United States",2
2022-10-25,"Etsy","etsy_111","seller_006","Bat","K. picta","Frame","Entire bat","$",59.99,59.99,"Tennessee","United States",2
2022-11-29,"Etsy","etsy_112","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",149.99,149.99,"Tennessee","United States",
2022-10-14,"Etsy","etsy_113","seller_056","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",60,60,"Illinois","United States",
2022-10-25,"Etsy","etsy_113","seller_056","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",60,60,"Illinois","United States",
2022-10-26,"Etsy","etsy_113","seller_056","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",60,60,"Illinois","United States",
2022-10-27,"Etsy","etsy_113","seller_056","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",60,60,"Illinois","United States",
2022-11-29,"Etsy","etsy_113","seller_056","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",60,60,"Illinois","United States",
2022-10-05,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.56,65.6153846153846,,"Canada",
2022-10-06,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.27,65.6153846153846,,"Canada",
2022-10-14,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",64.6,65.6153846153846,,"Canada",
2022-10-25,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.09,65.6153846153846,,"Canada",
2022-10-26,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.54,65.6153846153846,,"Canada",
2022-10-27,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.61,65.6153846153846,,"Canada",
2022-10-28,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.61,65.6153846153846,,"Canada",
2022-11-01,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.09,65.6153846153846,,"Canada",
2022-11-07,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.75,65.6153846153846,,"Canada",
2022-11-08,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",65.75,65.6153846153846,,"Canada",
2022-11-15,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",66.87,65.6153846153846,,"Canada",
2022-11-22,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",66.24,65.6153846153846,,"Canada",
2022-11-29,"Etsy","etsy_114","seller_032","Bat","Other bat spp.","Frame","Entire bat","$",66.02,65.6153846153846,,"Canada",
2022-10-14,"Etsy","etsy_115","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",59.99,59.99,"Tennessee","United States",
2022-10-25,"Etsy","etsy_115","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",59.99,59.99,"Tennessee","United States",
2022-10-26,"Etsy","etsy_115","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",59.99,59.99,"Tennessee","United States",
2022-10-27,"Etsy","etsy_115","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",59.99,59.99,"Tennessee","United States",
2022-10-28,"Etsy","etsy_115","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",59.99,59.99,"Tennessee","United States",
2022-11-08,"Etsy","etsy_116","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",69.99,69.99,"Tennessee","United States",
2022-11-22,"Etsy","etsy_116","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",69.99,69.99,"Tennessee","United States",
2022-11-29,"Etsy","etsy_116","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",69.99,69.99,"Tennessee","United States",
2022-10-03,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-04,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-05,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-06,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-07,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-10,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-11,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-12,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-17,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-18,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-19,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-20,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-21,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-24,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-11-08,"Etsy","etsy_117","seller_058","Bat","Other bat spp.","Other","Entire bat","$",160,160,"Tennessee","United States",
2022-10-03,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-04,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-05,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-06,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-07,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-10,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-11,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-17,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-18,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-19,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-20,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-21,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-24,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-11-08,"Etsy","etsy_118","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-03,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-04,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-05,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-06,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-07,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-10,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-11,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-12,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-14,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-17,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-18,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-19,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-20,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-21,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-24,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-25,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-26,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-27,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-28,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-11-01,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-11-07,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-11-08,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-11-15,"Etsy","etsy_119","seller_059","Bat","K. picta","Frame","Entire bat","$",72,72,"Pennsylvania","United States",1
2022-10-12,"Etsy","etsy_120","seller_026","Bat","Other bat spp.","Standalone","Entire bat","$",22,22,"Delaware","United States",
2022-10-25,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.26,33.8333333333333,,"Belgium",
2022-10-26,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.63,33.8333333333333,,"Belgium",
2022-10-27,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.65,33.8333333333333,,"Belgium",
2022-10-28,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.65,33.8333333333333,,"Belgium",
2022-11-01,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.22,33.8333333333333,,"Belgium",
2022-11-07,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.45,33.8333333333333,,"Belgium",
2022-11-08,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",33.45,33.8333333333333,,"Belgium",
2022-11-15,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",34.56,33.8333333333333,,"Belgium",
2022-12-30,"Etsy","etsy_121","seller_060","Bat","Other bat spp.","Frame","Entire bat","$",35.63,33.8333333333333,,"Belgium",
2022-10-03,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-04,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-05,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-06,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-07,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-10,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-11,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-12,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-14,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-17,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-18,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-19,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-20,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-21,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-24,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-25,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-26,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-27,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-28,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-01,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-07,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-08,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-11-15,"Etsy","etsy_122","seller_056","Bat","K. picta","Frame","Entire bat","$",75,75,"Illinois","United States",1
2022-10-03,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",29.95,25.7555,,"France",
2022-10-04,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",29.95,25.7555,,"France",
2022-10-05,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",29.95,25.7555,,"France",
2022-10-06,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-07,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-10,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-11,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-12,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-14,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",26.95,25.7555,,"France",
2022-10-17,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-18,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-19,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-20,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-21,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-24,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-25,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-26,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-27,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-28,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-11-01,"Etsy","etsy_123","seller_045","Bat","Other bat spp.","Standalone","Entire bat","$",23.96,25.7555,,"France",
2022-10-05,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-06,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-12,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-14,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-25,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-26,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-27,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-10-28,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-11-29,"Etsy","etsy_124","seller_024","Bat","Other bat spp.","Frame","Entire bat","$",110,110,"Georgia","United States",
2022-11-08,"Etsy","etsy_125","seller_006","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",84.99,84.99,"Tennessee","United States",
2022-11-15,"Etsy","etsy_125","seller_006","Bat","Other bat spp.","Coffin/Jar","Skeleton","$",84.99,84.99,"Tennessee","United States",
2022-10-03,"Etsy","etsy_126","seller_047","Bat","Other bat spp.","Standalone","Entire bat","$",42.72,42.7314285714286,,"Canada",
